"ECO_NAME","CSIRO68","GHM1","HFP4","LIA","ensb_thr3","Natural","Integ1km10","Integ1km20","Integ1km30","Area (ha)"
"South Iran Nubo-Sindian desert and semi-desert",0.943676783405767,0.0122376975715241,0.329400499200589,0.312944450170051,0.180639350603613,0.946995877560424,0.987219987048452,0.979856176651666,0.973521132254274,35089091.0404824
"South Sahara desert",0.999318940218748,0.982607688016495,0.969982339139048,0.933219790752357,0.980987294752704,0.998831496857192,0.999496886605185,0.999367440438543,0.999245012118497,291517371.668913
"South Siberian forest steppe",0.459401571439321,0.218842808489973,0.467036557548856,0.503273910904205,0.307940688589771,0.540713128371812,0.839878319248578,0.764384351624693,0.697839109404548,16259903.2485492
"South Taiwan monsoon rain forests",0.558488208652194,0.0392,0,0.489804411152726,0.038135593220339,0.605992629386316,0.764942349641633,0.710065440947336,0.676908694297289,257009.837508786
"South Western Ghats moist deciduous forests",0.361459804383074,0,0,0.190316699877051,0,0.498085625926376,0.731590405435748,0.680451286857426,0.640112724089568,2367568.53888575
"South Western Ghats montane rain forests",0.64630370008464,0,0,0.147959639253505,0,0.779299921491048,0.965430765866725,0.943315065872191,0.923201497840704,2254504.88747866
"Southeast Australia temperate forests",0.269022213505244,0.173454396953609,0.176550657549773,0.212694503526251,0.157939429769167,0.450624299472403,0.789118160201396,0.719497067623882,0.651160365229981,18872543.8753081
"Southeast Australia temperate savanna",0.298073249154826,0.424842830631123,0.283791346774772,0.457081028229213,0.289163452135663,0.595892032971166,0.853157473197984,0.772729308609945,0.708863213949595,27789585.0867491
"Southeast Iberian shrubs and woodlands",0.00283960532354291,0,0,0.066789667896679,0,0.585100253514635,0.833151612532997,0.761964880064272,0.710748307127281,286784.992602423
"Southeast Indochina dry evergreen forests",0.529966691911391,0.0849667412907278,0.221039695416794,0.40325774668463,0.167193454291356,0.514876131865919,0.779490685970802,0.723777919337004,0.678453134407992,12378406.4677926
"Southeast Papuan rain forests",0.95565960095857,0.329242110708743,0.602256901511109,0.831381304921201,0.60337320323156,0.892260885179289,0.994364664816428,0.987212201497988,0.976497609969123,7703432.08985316
"Southeast Tibet shrublands and meadows",0.497882423586817,0.351760252256623,0.107972925571304,0.722650305775715,0.258559388121054,0.872310401549987,0.988353873301701,0.983148625749303,0.976894177593454,46054322.0101642
"Southeast US conifer savannas",0.652606379538465,0.120903726767764,0.215826426283405,0.267214609020164,0.145943787267444,0.756660126128386,0.966897729892857,0.947053239632225,0.924707191487072,52130543.9757084
"Southeast US mixed woodlands and savannas",0.0398671096345515,0,0,0.333333333333333,0,0.0333333333333333,0.264623955431755,0.164345403899721,0.0891364902506964,2770.27868618709
"Southern Acacia-Commiphora bushlands and thickets",0.16140204095322,0.0932870360496018,0.0834047743955233,0.224738772906866,0.0453424144448223,0.555091850407806,0.735638690013804,0.678390043656311,0.63992367155017,23387811.7408844
"Southern Africa mangroves",0.074902558888324,0.0269709543568465,0,0.211409395973154,0.00703399765533412,0.592371766768961,0.862362569232041,0.829379184921881,0.806480945689014,99238.8517400366
"Southern Anatolian montane conifer and deciduous forests",0.135209966285466,0.0137337027165422,0.00201173074159711,0.232913728333223,0.00125483772966833,0.623277682689205,0.918250751506317,0.877311066178302,0.837926747322076,7647515.15695261
"Southern Andean steppe",0.963711961837559,0.7608983987983,0.764987779747927,0.939541285898125,0.827927450580803,0.997589164306754,0.999928110521397,0.999801684196957,0.999569902602151,12477861.0459003
"Southern Andean Yungas",0.747432198440485,0.0522592695624528,0.500304643831625,0.257448049194232,0.162054340622929,0.892687100859888,0.986083354119001,0.978007224174193,0.968976493206423,7515198.524385
"Southern Annamites montane rain forests",0.7490615881175,0.0765102400068696,0.30388032793922,0.662659153475568,0.265098072952512,0.827060223851486,0.990704151768407,0.981469865445633,0.969959452331948,4631353.31914264
"Southern Atlantic Brazilian mangroves",0.374874354737039,0.134697617593158,0.0725420275089149,0.317369234164644,0.111994040228458,0.744229104343279,0.962893071116677,0.942879870019971,0.917154655925261,1002528.37200118
"Southern Cone Mesopotamian savanna",0.443817026537477,0.00104411380840512,0.13241128703326,0.00257118009604114,0.000302480338777979,0.830269455016006,0.988589145857226,0.982117232118673,0.974288118304047,2686630.53261557
"Southern Congolian forest-savanna",0.61866676943705,0.134784678656194,0.215528351646808,0.752867163718181,0.214270329057249,0.887159163184495,0.979199520239162,0.96509756234999,0.948517311978205,56581239.9891911
"Southern Great Lakes forests",0.080193948367818,0.00198332246178799,0.0109312545546894,0.060188118546811,0.00268744840457988,0.201026489186964,0.503056200637545,0.422023526707421,0.362114195076214,22794459.808893
"Southern Hudson Bay taiga",0.999193650909731,0.99693117644523,0.992533197002516,0.994512012159384,0.998379687535533,0.99998850169741,1,1,1,37330131.5091334
"Southern Korea evergreen forests",0.493671238366656,0,0,0.0951507592986575,0,0.379025983245776,0.751724291001504,0.635593361410284,0.5377790355068,1472448.20072246
"Southern Mesoamerican Pacific mangroves",0.419658059023837,0.0393615582307588,0.0325803649000869,0.460544217687075,0.022958674386105,0.754989824423911,0.963785019747327,0.939533916899554,0.9133773702566,782659.108262379
"Southern New Guinea freshwater swamp forests",0.958298663950063,0.761787250329872,0.730787449984378,0.84247929412744,0.820058311501732,0.855953534955373,0.997330885799094,0.992086392751133,0.981169348539291,9949265.89040292
"Southern New Guinea lowland rain forests",0.98585178850409,0.860665193513795,0.670094049997564,0.920792322431667,0.907174137676524,0.938780438643529,0.997925543914572,0.997137855546775,0.995413133096649,12233780.0744769
"Southern Pacific dry forests",0.578056078455468,0.0395656842858847,0.125104532530524,0.160297394168362,0.0629636908563848,0.63118469258025,0.955805810366277,0.921074897306062,0.880994043844593,4228165.45182282
"Southern Rift Montane forest-grassland",0.0378257379703566,0.0739188586714222,0.0630100334448161,0.252321428571429,0.0507877002722364,0.629387498010009,0.892577273953369,0.825363286140141,0.772812156339265,2227044.99123828
"Southern Swahili coastal forests and woodlands",0.0821085743309305,0.0831784075862346,0.0792452070243274,0.310007239365913,0.0537656460422605,0.736498362112275,0.878284380464668,0.847539760850958,0.82423059295197,14908234.9382655
"Southern Vietnam lowland dry forests",0.515907529302755,8.58688496436443e-05,0.0615596251397128,0.251245238792851,0.0503097819611581,0.475243186998994,0.699735342932759,0.6487911003454,0.610115282824205,3490486.1978844
"Southwest Amazon moist forests",0.94810576912054,0.792684421098615,0.873346642709789,0.900476162404339,0.866302171548729,0.96399411110251,0.996169531925571,0.99473629200579,0.991406751136785,74665268.7938468
"Southwest Arabian coastal xeric shrublands",0.928846931181553,0.0117873930336266,0.103285091892433,0.0393932700095722,0.0198399676906379,0.808636294055059,0.897409840269084,0.876046395873241,0.860054450293368,4130308.20729953
"Southwest Arabian Escarpment shrublands and woodlands",0.909587145915077,0,0.0686450512283903,0.139919082939987,0.0135711593023948,0.91857051514574,0.977034848871415,0.967348202840904,0.958742034741285,10031274.4193534
"Southwest Arabian highland xeric scrub",0.892489474270307,0,0.0394853458023899,0.0300287444193016,0.0267131242740999,0.925533528277117,0.990037961905394,0.980992981075919,0.972438519248724,3252266.67902068
"Southwest Arabian montane woodlands and grasslands",0.699410089780793,0,0.0212317210348706,0.0626274702862367,0,0.830620685145731,0.952431030443051,0.926930139546542,0.907011655214878,2828993.25596603
"Southwest Australia savanna",0.209356824201351,0.387061496225894,0.332698305656242,0.404697410893659,0.299535590548502,0.454654571122506,0.584316488615837,0.523511244811326,0.487880321275347,17746836.6929507
"Southwest Australia woodlands",0.258600701781595,0.22589513431155,0.291529864358439,0.360550121841306,0.21554604213884,0.612094807585534,0.846259515695436,0.786213614190915,0.738044020211054,6034872.10705854
"Southwest Borneo freshwater swamp forests",0.150093001156922,0.0444110001368176,0.353887180603554,0.38376125748168,0.112896417818049,0.512638008088672,0.943579417115497,0.888599881250964,0.814728261214072,3660289.94840673
"Southwest Iberian Mediterranean sclerophyllous and mixed forests",0.00446648585132904,0.0230141473470195,0.0940981140643403,0.0831590637033618,0.0060087213965902,0.386073357165434,0.69954507903288,0.638791650603073,0.587480310624002,7112333.76172088
"Sri Lanka dry-zone dry evergreen forests",0.259916859847822,0.0620663869386399,0,0.400157517188531,0.0529323894265117,0.431347212330816,0.713786799024057,0.629701873990099,0.558344116340601,4821283.23457341
"Sri Lanka lowland rain forests",0.267686960421572,7.94533608771651e-05,0,0.147829581993569,0,0.684531165580927,0.968859283930058,0.945249329262651,0.900508835229901,1250013.6454939
"Sri Lanka montane rain forests",0.300190964370069,0.00520156046814044,0,0.22793878215565,0.00456026058631922,0.708082360946596,0.999623285951077,0.997413230197398,0.992515947561404,306568.450782108
"St. Helena scrub and woodlands",0.817380352644836,0.147286821705426,NA,0.523809523809524,NA,0.741191543882127,1,0.990007137758744,0.961456102783726,13003.1657918426
"St. Peter and St. Paul Rocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,604.221935760286
"Succulent Karoo xeric shrublands",0.895274054905918,0.819853069791849,0.269686484219356,0.615209471766849,0.629032258064516,0.979100816921203,0.998705916468602,0.996913170382696,0.994722036277701,5702245.71047478
"Sudd flooded grasslands",0.00974615134271541,0.0310083256244218,0.138922332763027,0.201760915335701,0.0122515161051166,0.950707240712404,0.998165845254657,0.996057386116595,0.993089166941653,18811246.3522352
"Suiphun-Khanka meadows and forest meadows",0.157102330134286,0.111738794175998,0.198188760855608,0.377419796155688,0.102350838603244,0.389267050428416,0.605041017714897,0.541705220389449,0.493344636681778,3383434.23571364
"Sulaiman Range alpine meadows",0.744387355107912,0.00318031552077667,0.111473763494853,0.0361178538545242,0.00983675177898702,0.875228804965837,0.990225775831068,0.982272272239843,0.971982933174371,2384960.60458418
"Sulawesi lowland rain forests",0.647731946210666,0.00184152418855113,0.0894324870655494,0.412940788750961,0.0746135497079319,0.555955978039286,0.893287617704764,0.840948278217719,0.785463085927893,11581047.8007327
"Sulawesi montane rain forests",0.927029666330873,0.000132388958760839,0.35104409268543,0.748974961187851,0.326709673993841,0.821995730661501,0.980018365435267,0.962576326216044,0.942347701143535,7547167.30653222
"Sulu Archipelago rain forests",0.46895494724836,0.038345540715209,0,0.0344295991778006,0.000574052812858783,0.849791119819587,0.998761587998019,0.99780624159649,0.994869435991791,232599.380967104
"Sumatran freshwater swamp forests",0.00686744278572541,0.000442869796279894,0.0750041855014231,0.0746722187834112,0.000967999088942034,0.182592910970411,0.837696965009303,0.730877152273772,0.592173393663603,1799464.18674424
"Sumatran lowland rain forests",0.242490161006068,0.000254456850286842,0.0858813332404677,0.235390875923789,0.0491994473819131,0.370945921108057,0.921096271165534,0.882649598417321,0.828419545297095,25828835.3187701
"Sumatran montane rain forests",0.735442888562335,0.000764525993883792,0.282644085418405,0.676795888727517,0.263399736628282,0.756959201249886,0.984542852115245,0.962980527813424,0.930904209889313,7261782.40451835
"Sumatran peat swamp forests",0.080618590941909,0.000148303634579844,0.260826287427205,0.188432598619956,0.035213396906617,0.353440950051793,0.913164445357204,0.825633993824712,0.700055945838763,8712048.09122863
"Sumatran tropical pine forests",0.900414705223044,0,0.331645569620253,0.759942154736081,0.320202385254789,0.845867189688989,0.986215012187946,0.974923650219943,0.949623154296601,274802.025770411
"Sumba deciduous forests",0.076312189502484,0.000185545969013823,0.0135122454724594,0.175224586288416,0.00495710200190658,0.368269202888045,0.879798830137742,0.747840980013644,0.617102341175958,1072073.35355943
"Sunda Shelf mangroves",0.172763489110211,0.0309481461212204,0.180728568483671,0.402039703665694,0.0355993919468307,0.625066388444988,0.958720810197007,0.92601084464342,0.881280493768133,3727983.66033811
"Sundaland heath forests",0.28097295716763,0.12619295958279,0.361958752038723,0.338806930888168,0.186535578288156,0.44835971902665,0.963231434321652,0.907508558017175,0.825383008003697,7620524.91761988
"Sundarbans freshwater swamp forests",0.00896768930738106,0,0.000345017940932929,0.00910495081700675,0,0.139391232694037,0.316575574313034,0.234624796524476,0.187731099684141,1452474.52692529
"Sundarbans mangroves",0.328354955672458,0.00479826643277268,0.00954013139103113,0.242770932863968,0.00537556298125817,0.401388908000899,0.498698674702921,0.432343926577857,0.398389609944865,2038291.27253795
"Syrian xeric grasslands and shrublands",0.672476851237321,0.0198652855771189,0.0427181657082926,0.04621090983433,0.0295199982441637,0.71666684584295,0.87303580211758,0.832555964374591,0.800790575226767,13793763.5654677
"Taiheiyo evergreen forests",0.634021195016987,0.00107744306525172,0.00811988282130249,0.303655597823616,0.00610208816705336,0.567569076258732,0.787756271176065,0.745702417341519,0.708769222684283,13826611.6846704
"Taiheiyo montane deciduous forests",0.836274893271518,0.00748599356299917,0.0425115702085023,0.549546748307781,0.0422065457337556,0.795962306945597,0.946029786990317,0.925491877031204,0.9053918480239,4191290.86846458
"Taimyr-Central Siberian tundra",0.999957894859957,0.996561217753456,0.987687912027532,0.998205568461098,0.998154122290248,0.998876111214814,0.999999917799128,0.999999917799128,0.999998849187785,96215279.3822589
"Taiwan subtropical evergreen forests",0.591359978181288,0.148902868494718,0,0.473706830391404,0.144900670435938,0.631284929408316,0.780293681698867,0.749157614485987,0.722678961553502,3332238.66778099
"Taklimakan desert",0.928300630857216,0.734996240469793,0.75267063052837,0.594616958780143,0.728449138560571,0.936066862553982,0.962190151862246,0.955567325665252,0.950336839666406,74265685.4905114
"Talamancan montane forests",0.732382034171045,0.139053435114504,0.250335898375473,0.732861241682437,0.224005369782768,0.920370861177896,0.999990534426292,0.999881680328645,0.999725498362456,1627444.37693072
"Tamaulipan matorral",0.308220449062906,0.107899097772049,0.209574598504352,0.0372487553014936,0.0522466039707419,0.75828055980444,0.891837016114844,0.858271161134173,0.834010927090912,1623675.42995634
"Tamaulipan mezquital",0.125161704214784,0.378607850491154,0.259008847584235,0.113628349788434,0.0676503004802858,0.796957539305281,0.969959661599808,0.946939156297863,0.92047669621768,12509060.3587423
"Tapajós-Xingu moist forests",0.951080641547046,0.750523333830327,0.962822854161231,0.76806764606014,0.801903187011425,0.912503242759622,0.999922716646004,0.999859275086753,0.992015130004443,33509932.1172509
"Tarim Basin deciduous forests and steppe",0.831909861142125,0.753934007822111,0.792464925455145,0.540853940909512,0.73304392994954,0.921982885976311,0.961525458879145,0.953677425219958,0.94684786036324,5453250.73328214
"Tasmanian Central Highland forests",0.719073059516113,0.518286937901499,0.631592292089249,0.685074626865672,0.598337950138504,0.818908556978546,0.993993717111979,0.981823091259936,0.962210470162868,1183292.80612358
"Tasmanian temperate forests",0.713627780433863,0.382700094770397,0.492946499866915,0.663016157989228,0.485180561335368,0.832817127866633,0.992507463796782,0.987182218074729,0.978847785881168,2326862.2053408
"Tasmanian temperate rain forests",0.912812946982542,0.814489112227806,0.707489119015459,0.853327563290161,0.799616098681519,0.93994378800858,0.997626716392609,0.994373320762516,0.990186402617579,3370978.29824212
"Tehuacán Valley matorral",0.0689051209550738,0.00907715582450832,0.0429076224129228,0.00798221683338385,0.000507459656957272,0.531091792580537,0.720521218469331,0.664584815251972,0.626572136542355,986177.799723697
"Tenasserim-South Thailand semi-evergreen rain forests",0.550125424939696,0.000143825765358537,0.234454321294627,0.492175086972325,0.209552834848405,0.521256913789018,0.941457340580925,0.906880422722955,0.860392072348204,9692973.64997496
"Terai-Duar savanna and grasslands",0.237297920181139,0.0170594188231892,0,0.0839790637153133,0.00755866756511294,0.240701938780826,0.477193108045833,0.424434134053967,0.380220753712412,3452353.72258077
"Texas blackland prairies",0.0237029461227929,0.000416069529841431,0.0505825845149725,0.00599570735349011,7.03267851282292e-05,0.659193627699116,0.913813069537304,0.870605406890743,0.829419395360373,4338196.4357978
"Thar desert",0.484995298115064,4.18084670507471e-05,0.0634373131645072,0.0779861052984013,0.00218250061788645,0.491044575690186,0.823135321610313,0.781222957320187,0.742854410074427,23825384.811474
"Tian Shan foothill arid steppe",0.309021914052411,0.0177903928776387,0.119880506454509,0.201976552810777,0.035231283380704,0.627911853868209,0.859583155695131,0.819340446867663,0.783302809585858,12923100.0738328
"Tian Shan montane conifer forests",0.538292238675077,0.0902593869036822,0.139545833182427,0.43082382206614,0.118672563137312,0.766405218386766,0.960929903153824,0.943100763865079,0.925518939244903,2756803.35730532
"Tian Shan montane steppe and meadows",0.792662181961472,0.341818558261403,0.336128466903671,0.53749802225621,0.354402750446721,0.841826189311234,0.965106981349508,0.954988926747348,0.944670347119082,28061134.5399157
"Tibesti-Jebel Uweinat montane xeric woodlands",0.999923834885315,0.999975736105888,0.969580826702891,0.964250175958061,0.988951817310841,0.999968028105176,1,1,1,8201243.38713443
"Tibetan Plateau alpine shrublands and meadows",0.787735797055115,0.706123348346666,0.488744412542307,0.779894532166176,0.653287383514175,0.905105213223454,0.999260724046061,0.998648411956187,0.99756835344893,27199968.688168
"Tigris-Euphrates alluvial salt marsh",0.720121075471407,0.00430634129865743,0.00997338562823925,0.113037764954579,0.00694404259012789,0.624910019956189,0.907165861513688,0.838505897201549,0.776602689646168,3557276.46897444
"Timor and Wetar deciduous forests",0.179531688838111,0.00128950998620524,0.0396144636741127,0.132651808190581,0.022854288301227,0.172693324263231,0.880558073821157,0.769447224348031,0.621783716960028,3338202.10903456
"Tirari-Sturt stony desert",0.985275622113181,0.988647306775962,0.724890462291199,0.987233271182929,0.979843053290511,0.99882667209888,0.999922754571964,0.999874350781019,0.999828204161673,30804677.8080818
"Tocantins/Pindare moist forests",0.606843661114479,0.187431520898134,0.547464721108884,0.294781478695028,0.235360288655418,0.670825989857144,0.998642978922386,0.996503802712114,0.924545530507666,19276587.9906581
"Tongan tropical moist forests",0.00240874559940708,0.0789473684210526,0.172932330827068,0.41812865497076,0.0483870967741935,0.541736972704715,0.997629395495851,0.984294745160016,0.895100750691426,93776.6513238895
"Tonle Sap-Mekong peat swamp forests",0.0140577618284625,0.000101943727062661,0,0.0258481974733815,0,0.162347227198535,0.329162737526406,0.259486568925461,0.218179232013318,2926246.62853118
"Tonle Sap freshwater swamp forests",0.0382548562600528,0.00463177396943029,0.0629239317876988,0.137717066202402,0,0.3576040271237,0.493800700664245,0.44334578457314,0.41221553644002,2592569.25288524
"Torngat Mountain tundra",1,1,1,0.999899621909191,1,1,1,1,1,3276722.07021333
"Trans-Baikal Bald Mountain tundra",0.999849319211373,0.997802470042024,0.985328043662715,0.982523324480694,0.998156155214854,0.996254477276318,0.99999004665276,0.999977960445398,0.999952721600612,21860844.4253428
"Trans-Baikal conifer forests",0.985336490512878,0.853808797559801,0.860987110024253,0.862204347891741,0.904191828052383,0.905909826025136,0.986758508932986,0.980819239333804,0.975368208691275,20118447.0196658
"Trans-Mexican Volcanic Belt pine-oak forests",0.528835674484718,0.0179315419827502,0.0516495402920498,0.195847502743343,0.0324805508945499,0.718303847659456,0.855281475589692,0.821072093991986,0.795431820524791,9202553.78408982
"Trans Fly savanna and grasslands",0.98228635416848,0.510482691370063,0.519233664558868,0.611102684665554,0.56411330236808,0.634777659112514,0.990565430943749,0.983668576774646,0.974769032861654,2661817.98249415
"Trindade-Martin Vaz Islands tropical forests",NA,NA,NA,NA,NA,NA,NA,NA,NA,925.543484480361
"Trinidad and Tobago dry forest",0.153120243531202,0,0,0.113445378151261,0,0.427230046948357,0.662162162162162,0.567881835323696,0.51068510370836,27039.113360774
"Trinidad and Tobago moist forest",0.596552011326726,0,0.0274584929757344,0.414665801427644,0.0270930490783922,0.75563649854134,0.955822820956444,0.922194413182605,0.893638822165858,472199.059417862
"Tristan Da Cunha-Gough Islands shrub and grasslands",0.864674868189807,0.981132075471698,NA,0.971830985915493,NA,1,1,1,1,16743.1694851826
"Trobriand Islands rain forests",0.947470980178519,0.00333504361210877,0.214898919966768,0.763661581137309,0.188124632569077,0.887966804979253,0.9975700974074,0.993027236038625,0.972404758383164,417956.749974039
"Tuamotu tropical moist forests",NA,0.404411764705882,0.727272727272727,0.316831683168317,NA,0.534615384615385,0.78552117753079,0.758786422349054,0.599279062781616,94312.6019446717
"Tubuai tropical moist forests",0.356573705179283,0.1,0,0.24390243902439,0,0.394276629570747,1,0.983568075117371,0.931142410015649,14163.1004544396
"Tumbes-Piura dry forests",0.85931042515141,0.0140520896426408,0.193667852734006,0.0377906267535192,0.0205264960610657,0.894435478397273,0.993296976041332,0.983200229625002,0.968201439658714,4110018.51580072
"Tyrrhenian-Adriatic sclerophyllous and mixed forests",0.01140504105718,0.00373431948372127,0.0161732082439986,0.169845708293803,0.00159989760655318,0.339707450055321,0.614167534282395,0.515792841140598,0.45077577776522,8508395.56913405
"Uatumã-Trombetas moist forests",0.963316101150946,0.927728007803476,0.95053168558701,0.936861864305632,0.943417375482096,0.967547630642896,0.999867013443687,0.999803820080079,0.998112118886681,47004838.4780475
"Ucayali moist forests",0.940758975326062,0.63001458789205,0.809824049467632,0.815157971951028,0.758257510204438,0.963249882931239,0.999752379978306,0.999191197646533,0.997845436659068,11444295.9735302
"Upper Gangetic Plains moist deciduous forests",0.0122934314965521,1.51772705196697e-05,0,0.00882510935461592,0,0.0425516534825942,0.0991603619588673,0.0774449464301935,0.0640703528666835,26264268.3200181
"Upper Midwest US forest-savanna transition",0.208567019715319,0.0250011059173953,0.207615454071633,0.14993718353828,0.0475805582498114,0.378269626002793,0.82486162705737,0.746025924531719,0.671084425861204,13641680.8408702
"Urals montane forest and taiga",0.980169496116991,0.559551576684732,0.699387414569476,0.885513482501434,0.722995924889213,0.962442393854396,0.996454863511802,0.994624715589609,0.99261961403013,17554878.0083628
"Uruguayan savanna",0.174453672405218,0.00820793039813213,0.087666501521693,0.0181372362779796,0.00467834535551303,0.666881551808747,0.942451323884403,0.906899653822134,0.867476462620402,35249638.7953267
"Ussuri broadleaf and mixed forests",0.827543841946688,0.885813500121842,0.849865734407458,0.942802849869646,0.903786557208825,0.967808272191252,0.998551129324686,0.997338231072062,0.995710414642875,19795783.7217485
"Valdivian temperate forests",0.548932897768632,0.370957968605422,0.55248726510517,0.7084515202878,0.446675888074429,0.901862722962294,0.99564246131426,0.990251704984884,0.983091727227985,24839794.6354345
"Vanuatu rain forests",0.935565299907587,0.294598349268612,0.209410591071577,0.744207344994963,0.357000663570007,0.94747979604587,0.999973325508816,0.999466510176318,0.996558990637254,1315555.45437309
"Venezuelan Andes montane forests",0.505440517447812,0.0155449207480569,0.010923771075754,0.247851051540788,0.0129865714771375,0.789330915091778,0.98365525534059,0.972020280954899,0.959243384614575,2926890.04256685
"Veracruz dry forests",0.419007994016175,0,0,0.0126907387822934,0,0.234989114913739,0.735201401050788,0.591523642732049,0.486398131932283,661568.015975271
"Veracruz moist forests",0.32201985255493,0.0207807651033963,0.0934727960935017,0.0846432712488809,0.02787574706707,0.372141994170794,0.660556443054488,0.585984376513849,0.52456406778439,6894641.82139679
"Veracruz montane forests",0.76327785930621,0,0.00140788415124698,0.138939302278685,0.0008058017727639,0.926794975942011,0.999984397915561,0.999656754142353,0.999188691609199,494247.30136055
"Victoria Basin forest-savanna",0.080268766983493,0.00703031786337076,0.0232923383232237,0.110328638497653,0.0116318263048442,0.297441750880037,0.55291668376799,0.458460295916581,0.401102693328691,16592342.4986636
"Victoria Plains tropical savanna",0.999250693747682,0.9989468117726,0.927598897269366,0.997163612437426,0.998885272216525,0.998000872960179,0.999953180007037,0.999927360157976,0.999900163250299,22398245.2853413
"Vogelkop-Aru lowland rain forests",0.974580860537879,0.521134007018284,0.565083813938447,0.903112050275803,0.731742729899901,0.961768735866918,0.998368531421921,0.996786283768887,0.994050420685094,7705970.0839031
"Vogelkop montane rain forests",0.991656928361486,0.403842609657206,0.680806675938804,0.961663720107937,0.79628155294338,0.98894189540741,0.999694406936252,0.99960912515102,0.999214696894322,2185066.74053259
"Wasatch and Uinta montane forests",0.900958058552562,0.748611293356077,0.703125683060109,0.631756830900911,0.724412918006785,0.970045569137591,0.998673301851786,0.997173777124877,0.99515916141833,4569339.91758374
"Watson Highlands taiga",0.998888892204639,0.994125213503996,0.97127517567352,0.988898804519803,0.994789720235353,0.999176756192203,0.999991527042097,0.999970996413332,0.999938082230708,23910390.2024513
"West Sahara desert",0.999660837734949,0.963415255077567,0.901558139129806,0.959541715738884,0.968764152738362,0.999405063368696,0.999985669290848,0.999959188632632,0.999930734905765,74360715.3263114
"West Saharan montane xeric woodlands",0.999848980528676,0.986676719055075,0.936282583648441,0.932955990891201,0.993612546011321,0.999386045340956,1,0.999999101092891,0.999991610200318,25746045.3394729
"West Siberian taiga",0.993337453601156,0.845429632063114,0.8574690163671,0.930288498998609,0.900675817909332,0.981709488392187,0.998951418537615,0.997455537494644,0.995355129909704,168023722.400013
"West Sudanian savanna",0.0152548015877125,0.00479969765684051,0.0689880578864754,0.121534093619686,0.0030692297470335,0.391458803988916,0.653424663097073,0.588902831186789,0.538059451230021,163296825.513062
"Western Australian Mulga shrublands",0.998054950001855,0.988360297560214,0.804046406033388,0.987635599636747,0.990113266959141,0.999858398640761,1,1,1,46195801.7423374
"Western Congolian forest-savanna",0.456863912621777,0.287950941789933,0.342453446805764,0.737654766294212,0.321874202845063,0.88259479923686,0.988224842816221,0.976893144703868,0.964005012406345,37391881.61084
"Western Congolian swamp forests",0.956390144651854,0.322020955844728,0.68879494240391,0.875050542558898,0.696002976067458,0.921879399583271,0.987885548936252,0.976690587061267,0.966839261947024,12805998.4484846
"Western Ecuador moist forests",0.382352601276311,0.00764835164835165,0.0959502108957909,0.183272272361719,0.0583422053231939,0.684531982932606,0.977664358642818,0.95621496208463,0.928645931568267,3395430.916506
"Western European broadleaf forests",0.334173617295284,0.000556902645694065,0.02887534298209,0.0693526526991032,0.00492595702844971,0.556742388239394,0.832100296054847,0.770109917365257,0.714317931304952,49383630.6210126
"Western Great Lakes forests",0.83195945102751,0.616251486999377,0.702647185157473,0.756209948123283,0.673366419178255,0.921439634521341,0.993074306539675,0.988522289295768,0.983508051319288,29009142.1659804
"Western Guinean lowland forests",0.337207812379398,0.0716491029861503,0.202797441115471,0.277326407605233,0.140112263587399,0.329104720712621,0.752011729108472,0.577620736869959,0.465823223740769,20422529.7252921
"Western Gulf coastal grasslands",0.130784121694221,0.138563883131644,0.220009372071228,0.118269844030846,0.0496828252224957,0.481794917340508,0.727740346176286,0.659502560667286,0.608137951898351,9073483.71351401
"Western Himalayan alpine shrub and meadows",0.871981209970766,0.657766363453758,0.596715017064846,0.843800816126162,0.683945306498694,0.961718577371859,0.999992204726163,0.999979955010134,0.999913138377247,7009043.99359816
"Western Himalayan broadleaf forests",0.639529256213101,0.0025411596277738,0.0103794483350007,0.079839637566518,0.0044969388307959,0.717146778317299,0.965234839208878,0.942146812118926,0.918081183881922,5582485.67433378
"Western Himalayan subalpine conifer forests",0.446550645877812,0.00603322057858333,0.0207977064681622,0.0955831871233504,0.0101357373876283,0.585481385735172,0.766992603001737,0.746550344477624,0.728167144836739,3965004.98468018
"Western Java montane rain forests",0.297730708369063,0,0,0.16215182124273,0,0.491361460008188,0.95641781202992,0.908502427120161,0.837175414994863,2617084.89176994
"Western Java rain forests",0.0515549704638825,9.63576797070726e-05,0.00500352189648053,0.0342228965105579,0.00279294466950155,0.180453083345764,0.587305731108377,0.499948351472922,0.425037327799115,4148091.21158963
"Western Polynesian tropical moist forests",0.163265306122449,0.830769230769231,NA,0.4,NA,0.593939393939394,0.708414872798434,0.686888454011742,0.61252446183953,9273.38664570634
"Western shortgrass prairie",0.176777313623963,0.328662657960643,0.578773536582867,0.101603279220179,0.136394555726126,0.683714300076611,0.860458689982629,0.817975378612826,0.785671202619997,48714907.6882395
"Western Siberian hemiboreal forests",0.407124683710217,0.390497125767805,0.287779067690659,0.71904472852134,0.328117039085814,0.746250037733041,0.961099494836437,0.928434353340047,0.884180736143001,22449008.2428504
"Westland temperate forests",0.838852330354987,0.835642436895046,0.733194075199392,0.905926070799922,0.8248,0.996442669948816,1,1,1,528654.225904212
